1,Alex Rodriguez\rodrial01,26,TEX,162,725,52,5,-1,1,9,65,6.3,26,91,8.8,.539,.539,8.7,1.0,90,$22000000,Free Agency,*6
2,Jim Thome*\thomeji01,31,CLE,147,613,70,-0,2,-8,-9,54,5.2,23,77,7.4,.535,.532,8.2,-1.7,85,$8000000,Amateur Draft,*3D
3,Jason Giambi*\giambja01,31,NYY,155,689,61,-1,-2,1,-11,48,4.7,25,73,7.1,.530,.529,7.0,-1.0,72,$10428571,Free Agency,3D
4,Nomar Garciaparra\garcino01,28,BOS,156,693,21,0,-2,16,8,44,4.4,25,69,6.8,.528,.527,5.2,2.4,53,$9000000,Amateur Draft,*6
5,Darin Erstad*\erstada01,28,ANA,150,663,-11,5,5,39,2,40,4.1,24,64,6.4,.527,.525,2.5,4.2,26,$6250000,Amateur Draft,*8/3D
6,Manny Ramirez\ramirma02,30,BOS,120,518,53,-1,-2,1,-8,43,4.2,19,62,6.0,.535,.526,5.9,-0.6,62,$15462727,Free Agency,7D/9
7,Miguel Tejada\tejadmi01,28,OAK,162,715,26,3,-0,-6,9,32,3.1,26,58,5.6,.519,.519,6.2,0.3,64,$3625000,Amateur Free Agent,*6
8,Jacque Jones*\jonesja05,27,MIN,149,626,22,0,1,15,-6,32,3.2,23,56,5.4,.521,.519,4.0,0.9,40,$312500,Amateur Draft,*7/D
9,David Eckstein\eckstda01,27,ANA,152,702,6,3,2,10,8,29,2.9,24,54,5.2,.519,.518,4.2,1.8,44,$280000,Waivers,*6/D
10,Magglio Ordonez\ordonma01,28,CHW,153,654,47,0,-2,-10,-6,28,2.8,25,53,5.1,.518,.517,6.1,-1.6,63,$6500000,Amateur Free Agent,*9/D
11,John Olerud*\olerujo01,33,SEA,154,668,35,0,-1,2,-9,28,2.8,25,52,5.1,.517,.517,4.9,-0.6,50,$6950000,Free Agency,*3/D
12,Garret Anderson*\anderga01,30,ANA,158,678,21,-3,2,12,-6,26,2.7,25,52,5.1,.516,.516,3.8,0.6,39,$5000000,Amateur Draft,*78D
13,Mike Sweeney\sweenmi01,28,KCR,126,545,34,1,-1,5,-8,31,3.1,20,52,5.0,.524,.519,4.5,-0.2,46,$8000000,Amateur Draft,3D
14,Carlos Delgado*\delgaca01,30,TOR,143,628,32,-2,0,4,-8,27,2.7,23,50,4.9,.518,.516,4.5,-0.4,46,$19400000,Amateur Free Agent,*3/D
